Plant Code,Plant Name,State,Sector Group,Sector Code,Prime Mover,Fuel Code,Aggregated Fuel Group,Generation (kWh),Useful Thermal Output (MMBtu),Total Fuel Consumption (MMBtu),Fuel Consumption for Electric Generation (MMBtu),"
 Fuel Consumption for Useful Thermal Output (MMBtu)",Quantity of Fuel Consumed,Fuel Units,Tons of CO2 Emissions,Metric Tonnes of CO2 Emissions,NERC Region,Balancing Authority Code,Balancing Authority Name,EIA Balancing Authority Region
55052,Jameson Gas Processing Plant,TX,INDUSTRIAL,6,IC,NG,GAS,"13,029,000",0,"120,277","120,277",0,"123,235",Mcf,"7,036","6,383",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55053,Bridgeport Gas Processing Plant,TX,INDUSTRIAL,6,IC,NG,GAS,"53,083,660",0,"541,187","541,187",0,"546,653",Mcf,"31,659","28,721",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55062,Tenaska Frontier Generation Station,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,121,559,000",0,"1,305,103","1,305,103",0,"1,280,863",Mcf,"76,348","69,262",SERC,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55062,Tenaska Frontier Generation Station,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,701,492,000",0,"19,015,003","19,015,003",0,"18,669,062",Mcf,"1,112,370","1,009,135",SERC,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55064,Black Hawk Station,TX,ELECTRIC POWER,3,GT,NG,GAS,"1,343,531,209","10,053,669","18,333,538","5,921,602","12,411,936","18,224,192",Mcf,"1,072,504","972,970",SPP,SWPP,Southwest Power Pool,Central
55065,Mustang Station,TX,ELECTRIC POWER,1,CA,NG,GAS,"513,478,000",0,"1,657","1,657",0,"1,589",Mcf,97,88,SPP,SWPP,Southwest Power Pool,Central
55065,Mustang Station,TX,ELECTRIC POWER,1,CT,NG,GAS,"1,280,077,000",0,"14,844,123","14,844,123",0,"14,349,778",Mcf,"868,375","787,785",SPP,SWPP,Southwest Power Pool,Central
55086,Gregory Power Facility,TX,ELECTRIC POWER,3,CA,NG,GAS,"-2,485,000",0,0,0,0,0,Mcf,0,0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55086,Gregory Power Facility,TX,ELECTRIC POWER,3,CT,NG,GAS,"-3,142,000",0,0,0,0,0,Mcf,0,0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55091,Midlothian Energy Facility,TX,ELECTRIC POWER,2,CS,NG,GAS,"3,239,653,000",0,"25,207,386","25,207,386",0,"24,770,784",Mcf,"1,474,622","1,337,768",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55097,Lamar Power Project,TX,ELECTRIC POWER,2,CA,NG,GAS,"2,238,945,000",0,"836,495","836,495",0,"809,032",Mcf,"48,935","44,393",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55097,Lamar Power Project,TX,ELECTRIC POWER,2,CT,NG,GAS,"3,911,393,000",0,"43,344,965","43,344,965",0,"41,928,488",Mcf,"2,535,663","2,300,338",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55104,Sabine Cogen,TX,ELECTRIC POWER,3,CA,NG,GAS,"45,688,360","58,710","610,282","414,584","195,698","594,367",Mcf,"35,701","32,388",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55104,Sabine Cogen,TX,ELECTRIC POWER,3,CT,NG,GAS,"519,443,000","241,560","7,030,476","6,225,270","805,206","6,843,775",Mcf,"411,280","373,111",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55122,NAFTA Region Olefins Complex Cogen Fac,TX,INDUSTRIAL,7,GT,NG,GAS,"570,160,080","3,397,959","7,690,070","2,835,840","4,854,230","7,546,682",Mcf,"449,866","408,116",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55123,Magic Valley Generating Station,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,134,429,000",0,"83,100","83,100",0,"80,680",Mcf,"4,861","4,410",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55123,Magic Valley Generating Station,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,970,774,000",0,"22,823,798","22,823,798",0,"22,158,017",Mcf,"1,335,183","1,211,270",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55132,Tenaska Gateway Generating Station,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,037,582,000",0,"1,510,562","1,510,562",0,"1,459,855",Mcf,"88,367","80,166",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55132,Tenaska Gateway Generating Station,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,493,018,000",0,"17,272,852","17,272,852",0,"16,693,963",Mcf,"1,010,455","916,679",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55137,Rio Nogales Power Project,TX,ELECTRIC POWER,1,CA,NG,GAS,"947,304,000",0,"118,422","118,422",0,"114,497",Mcf,"6,928","6,285",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55137,Rio Nogales Power Project,TX,ELECTRIC POWER,1,CT,NG,GAS,"1,527,655,000",0,"17,942,369","17,942,369",0,"17,348,866",Mcf,"1,049,621","952,210",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55139,Wolf Hollow I LP,TX,ELECTRIC POWER,2,CA,NG,GAS,"880,350,000",0,"7,103,114","7,103,114",0,"6,936,747",Mcf,"415,529","376,966",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55139,Wolf Hollow I LP,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,572,935,000",0,"12,592,606","12,592,606",0,"12,302,738",Mcf,"736,662","668,296",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55144,Hays Energy Project,TX,ELECTRIC POWER,2,CS,NG,GAS,"2,715,175,000",0,"20,567,726","20,567,726",0,"19,892,149",Mcf,"1,203,204","1,091,539",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55153,Guadalupe Generating Station,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,878,133,000",0,"464,528","464,528",0,"447,100",Mcf,"27,175","24,653",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55153,Guadalupe Generating Station,TX,ELECTRIC POWER,2,CT,NG,GAS,"3,140,122,000",0,"35,712,592","35,712,592",0,"34,420,000",Mcf,"2,089,172","1,895,284",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55154,Lost Pines 1 Power Project,TX,ELECTRIC POWER,1,CA,NG,GAS,"713,586,000",0,0,0,0,0,Mcf,0,0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55154,Lost Pines 1 Power Project,TX,ELECTRIC POWER,1,CT,NG,GAS,"1,298,678,000",0,"14,885,092","14,885,092",0,"14,451,545",Mcf,"870,772","789,959",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55168,Bastrop Energy Center,TX,ELECTRIC POWER,2,CA,NG,GAS,"646,166,000",0,"721,750","721,750",0,"697,376",Mcf,"42,222","38,304",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55168,Bastrop Energy Center,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,447,671,000",0,"16,271,898","16,271,898",0,"15,724,611",Mcf,"951,899","863,557",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55172,Bosque County Peaking,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,637,301,000",0,"358,340","358,340",0,"345,079",Mcf,"20,963","19,017",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55172,Bosque County Peaking,TX,ELECTRIC POWER,2,CT,NG,GAS,"2,945,668,000",0,"32,017,257","32,017,257",0,"30,892,998",Mcf,"1,872,996","1,699,171",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55176,Eastman Cogeneration Facility,TX,ELECTRIC POWER,3,CA,NG,GAS,"453,365,390",0,"848,341","848,341",0,"838,667",Mcf,"49,628","45,022",SPP,SWPP,Southwest Power Pool,Central
55176,Eastman Cogeneration Facility,TX,ELECTRIC POWER,3,CT,NG,GAS,"1,564,909,730","5,193,901","18,979,458","10,602,199","8,377,259","18,737,726",Mcf,"1,110,291","1,007,249",SPP,SWPP,Southwest Power Pool,Central
55187,Channelview Cogeneration Plant,TX,ELECTRIC POWER,3,CA,NG,GAS,"673,665,000","114,940","3,208,613","3,006,965","201,648","3,139,695",Mcf,"187,703","170,283",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55187,Channelview Cogeneration Plant,TX,ELECTRIC POWER,3,CT,NG,GAS,"4,430,997,000","13,184,158","51,485,052","28,354,951","23,130,101","50,362,629",Mcf,"3,011,855","2,732,336",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55206,Corpus Christi Energy Center,TX,ELECTRIC POWER,3,CA,NG,GAS,"484,713,081",0,"1,281,944","1,281,944",0,"1,253,402",Mcf,"74,993","68,033",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55206,Corpus Christi Energy Center,TX,ELECTRIC POWER,3,CT,NG,GAS,"1,648,944,000","5,628,954","19,676,785","10,741,938","8,934,847","19,232,065",Mcf,"1,151,084","1,044,256",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55215,Odessa-Ector Power Plant,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,650,291,000",0,"1,787,146","1,787,146",0,"1,708,163",Mcf,"104,547","94,845",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55215,Odessa-Ector Power Plant,TX,ELECTRIC POWER,2,CT,NG,GAS,"2,845,431,000",0,"30,605,219","30,605,219",0,"29,326,044",Mcf,"1,790,393","1,624,234",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55223,Ennis Power Company LLC,TX,ELECTRIC POWER,2,CA,NG,GAS,"330,367,000",0,0,0,0,0,Mcf,0,0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55223,Ennis Power Company LLC,TX,ELECTRIC POWER,2,CT,NG,GAS,"537,191,000",0,"6,925,218","6,925,218",0,"6,205,362",Mcf,"405,122","367,525",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55226,Freestone Energy Center,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,963,351,000",0,0,0,0,0,Mcf,0,0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55226,Freestone Energy Center,TX,ELECTRIC POWER,2,CT,NG,GAS,"3,379,725,000",0,"39,014,841","39,014,841",0,"37,836,363",Mcf,"2,282,352","2,070,536",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55230,Jack County,TX,ELECTRIC POWER,1,CA,NG,GAS,"1,349,326,000",0,"1,454,360","1,454,360",0,"1,420,290",Mcf,"85,079","77,184",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55230,Jack County,TX,ELECTRIC POWER,1,CT,NG,GAS,"1,895,549,000",0,"22,682,386","22,682,386",0,"22,145,419",Mcf,"1,326,910","1,203,765",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55299,Channel Energy Center LLC,TX,ELECTRIC POWER,3,CA,NG,GAS,"836,142,478",0,"1,154,657","1,154,657",0,"1,114,827",Mcf,"67,547","61,278",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55299,Channel Energy Center LLC,TX,ELECTRIC POWER,3,CT,NG,GAS,"3,005,772,368","10,914,681","35,065,945","19,014,944","16,051,001","33,897,384",Mcf,"2,051,343","1,860,967",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55309,Air Products Port Arthur,TX,INDUSTRIAL,7,GT,NG,GAS,"1,003,414,000","2,495,684","11,606,535","6,713,037","4,893,498","11,412,523",Mcf,"678,978","615,964",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55309,Air Products Port Arthur,TX,INDUSTRIAL,7,ST,NG,GAS,"1,237,641","33,675","74,309","8,280","66,029","72,426",Mcf,"4,347","3,944",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55311,BASF Freeport Works,TX,INDUSTRIAL,7,GT,NG,GAS,"556,436,000","3,429,740","8,247,024","2,970,502","5,276,522","8,045,876",Mcf,"482,448","437,674",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55311,BASF Freeport Works,TX,INDUSTRIAL,7,ST,NG,GAS,"13,772,000","219,752","392,431","54,349","338,082","383,490",Mcf,"22,957","20,827",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55313,Ingleside Cogeneration,TX,INDUSTRIAL,7,CA,NG,GAS,"545,164,922","42,126","571,350","509,399","61,951","554,710",Mcf,"33,424","30,322",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55313,Ingleside Cogeneration,TX,INDUSTRIAL,7,CT,NG,GAS,"1,964,603,000","6,765,523","22,461,046","12,511,745","9,949,301","21,806,841",Mcf,"1,313,962","1,192,019",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55320,Wise County Power LLC,TX,ELECTRIC POWER,2,CA,NG,GAS,"325,841,430",0,"3,497","3,497",0,"3,476",Mcf,205,186,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55320,Wise County Power LLC,TX,ELECTRIC POWER,2,CT,NG,GAS,"537,215,100",0,"6,478,309","6,478,309",0,"6,428,618",Mcf,"378,978","343,807",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55327,Baytown Energy Center,TX,ELECTRIC POWER,3,CA,NG,GAS,"1,097,248,000",0,"114,969","114,969",0,"113,414",Mcf,"6,726","6,101",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55327,Baytown Energy Center,TX,ELECTRIC POWER,3,CT,NG,GAS,"2,988,073,000","2,815,159","32,472,765","27,161,142","5,311,623","31,842,895",Mcf,"1,899,643","1,723,345",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55357,Jack Fusco Energy Center,TX,ELECTRIC POWER,2,CA,NG,GAS,"870,821,000",0,"525,809","525,809",0,"511,741",Mcf,"30,760","27,905",TRE,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55357,Jack Fusco Energy Center,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,450,453,000",0,"16,410,146","16,410,146",0,"15,975,429",Mcf,"959,987","870,894",TRE,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55358,Cottonwood Energy Project,TX,ELECTRIC POWER,2,CA,NG,GAS,"2,382,881,000",0,"3,521,640","3,521,640",0,"3,350,288",Mcf,"206,015","186,895",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55358,Cottonwood Energy Project,TX,ELECTRIC POWER,2,CT,NG,GAS,"3,920,392,000",0,"42,815,569","42,815,569",0,"40,748,259",Mcf,"2,504,693","2,272,243",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
55365,Exelon LaPorte Generating Station,TX,ELECTRIC POWER,2,GT,NG,GAS,"78,775,000",0,"1,027,985","1,027,985",0,"993,224",Mcf,"60,137","54,556",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55390,State Farm Insur Support Center Central,TX,COMMERCIAL,4,IC,DFO,PET,"97,000",0,"1,544","1,544",0,266,Barrels,125,113,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55464,Deer Park Energy Center,TX,ELECTRIC POWER,3,CA,NG,GAS,"920,023,000","250,492","5,721,967","5,258,095","463,872","5,555,309",Mcf,"334,733","303,668",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55464,Deer Park Energy Center,TX,ELECTRIC POWER,3,CT,NG,GAS,"5,812,252,000","13,436,680","63,667,614","38,784,873","24,882,741","61,813,218",Mcf,"3,724,529","3,378,871",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55470,Green Power 2,TX,INDUSTRIAL,7,CA,NG,GAS,"495,569,769","344,966","1,896,798","1,410,930","485,868","1,849,551",Mcf,"110,962","100,664",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55470,Green Power 2,TX,INDUSTRIAL,7,CT,NG,GAS,"3,855,205,000","16,328,385","43,398,168","20,400,444","22,997,724","42,339,014",Mcf,"2,538,775","2,303,162",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55480,Forney Energy Center,TX,ELECTRIC POWER,2,CA,NG,GAS,"3,779,087,000",0,"4,234,656","4,234,656",0,"4,104,293",Mcf,"247,726","224,735",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55480,Forney Energy Center,TX,ELECTRIC POWER,2,CT,NG,GAS,"5,906,384,000",0,"65,887,972","65,887,972",0,"63,893,318",Mcf,"3,854,419","3,496,706",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55545,Hidalgo Energy Center,TX,ELECTRIC POWER,2,CA,NG,GAS,"868,118,000",0,0,0,0,0,Mcf,0,0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55545,Hidalgo Energy Center,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,476,712,000",0,"17,340,855","17,340,855",0,"16,761,019",Mcf,"1,014,433","920,288",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
55664,Harrison County Power Project,TX,ELECTRIC POWER,1,CA,NG,GAS,"763,718,000",0,"370,567","370,567",0,"367,627",Mcf,"21,678","19,666",SPP,SWPP,Southwest Power Pool,Central
55664,Harrison County Power Project,TX,ELECTRIC POWER,1,CT,NG,GAS,"1,229,120,000",0,"14,326,363","14,326,363",0,"14,198,025",Mcf,"838,086","760,307",SPP,SWPP,Southwest Power Pool,Central
56152,Freeport Energy Center,TX,INDUSTRIAL,7,CA,NG,GAS,"244,978,350",0,0,0,0,0,Mcf,0,0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56152,Freeport Energy Center,TX,INDUSTRIAL,7,CT,NG,GAS,"1,055,805,230","3,959,582","12,193,031","6,536,485","5,656,546","11,837,895",Mcf,"713,287","647,090",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56233,EG178 Facility,TX,INDUSTRIAL,6,CA,NG,GAS,"142,214,000",0,"102,147","102,147",0,"107,141",Mcf,"5,976","5,421",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56233,EG178 Facility,TX,INDUSTRIAL,6,CT,NG,GAS,"695,000,000",0,"6,498,047","6,498,047",0,"6,781,484",Mcf,"380,133","344,854",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56326,Mustang Station Unit 4,TX,ELECTRIC POWER,1,GT,NG,GAS,"408,929,000",0,"4,618,653","4,618,653",0,"4,449,569",Mcf,"270,189","245,114",SPP,SWPP,Southwest Power Pool,Central
56349,Quail Run Energy Center,TX,ELECTRIC POWER,2,CA,NG,GAS,"177,374,000",0,"90,051","90,051",0,"85,028",Mcf,"5,268","4,779",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56349,Quail Run Energy Center,TX,ELECTRIC POWER,2,CT,NG,GAS,"317,175,000",0,"4,183,811","4,183,811",0,"3,945,549",Mcf,"244,751","222,037",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56350,Colorado Bend Energy Center,TX,ELECTRIC POWER,2,CA,NG,GAS,"902,667,000",0,"898,104","898,104",0,"876,200",Mcf,"52,539","47,663",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56350,Colorado Bend Energy Center,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,262,609,000",0,"17,531,120","17,531,120",0,"17,103,530",Mcf,"1,025,563","930,385",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56374,Robert Mueller Energy Center,TX,ELECTRIC POWER,1,GT,NG,GAS,"28,589,000","13,763","378,355","332,487","45,868","368,408",Mcf,"22,134","20,079",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56374,Robert Mueller Energy Center,TX,ELECTRIC POWER,1,IC,DFO,PET,"19,000",6,237,215,22,40,Barrels,19,17,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56603,San Jacinto County Peaking Facility,TX,ELECTRIC POWER,1,GT,NG,GAS,"175,149,000",0,"2,255,926","2,255,926",0,"2,203,054",Mcf,"131,971","119,723",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
56604,Hardin County Peaking Facility,TX,ELECTRIC POWER,1,GT,NG,GAS,"70,922,000",0,"909,377","909,377",0,"918,562",Mcf,"53,198","48,261",SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
56611,Sandy Creek Energy Station,TX,ELECTRIC POWER,2,ST,SUB,COAL,"6,331,884,000",0,"59,448,114","59,448,114",0,"3,459,460",Tons,"6,369,540","5,778,409",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56674,Winchester Power Park,TX,ELECTRIC POWER,1,GT,NG,GAS,"64,081,000",0,"624,745","624,745",0,"606,549",Mcf,"36,547","33,156",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56708,CFB Power Plant,TX,INDUSTRIAL,6,ST,NG,GAS,"500,484,000",0,"6,502,963","6,502,963",0,"6,354,484",Mcf,"380,421","345,115",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56806,Cedar Bayou 4,TX,ELECTRIC POWER,2,CA,NG,GAS,"479,197,000",0,0,0,0,0,Mcf,0,0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
56806,Cedar Bayou 4,TX,ELECTRIC POWER,2,CT,NG,GAS,"951,776,000",0,"11,117,915","11,117,915",0,"10,586,916",Mcf,"650,393","590,033",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
57322,Mont Belvieu Cogeneration Unit,TX,INDUSTRIAL,7,GT,NG,GAS,"91,261,000","1,418,337","2,275,947","409,715","1,866,232","2,231,321",Mcf,"133,142","120,786",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
57504,TECO CHP-1,TX,COMMERCIAL,5,GT,NG,GAS,"53,770,000","213,138","663,209","349,772","313,437","637,700",Mcf,"38,797","35,197",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
57865,Antelope Station,TX,ELECTRIC POWER,1,IC,NG,GAS,"92,551,000",0,"904,438","904,438",0,"866,319",Mcf,"52,909","47,999",SPP,SWPP,Southwest Power Pool,Central
57952,Woodall Gas Plant,TX,INDUSTRIAL,6,IC,NG,GAS,"23,774,800",0,"308,096","308,096",0,"290,931",Mcf,"18,023","16,351",SPP,SWPP,Southwest Power Pool,Central
58001,Panda Temple Power Station,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,397,339,000",0,"2,262,007","2,262,007",0,"2,241,196",Mcf,"132,326","120,046",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58001,Panda Temple Power Station,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,841,269,000",0,"21,445,182","21,445,182",0,"21,259,929",Mcf,"1,254,534","1,138,106",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58005,Panda Sherman Power Station,TX,ELECTRIC POWER,2,CA,NG,GAS,"1,273,455,000",0,"2,211,541","2,211,541",0,"2,159,149",Mcf,"129,374","117,368",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58005,Panda Sherman Power Station,TX,ELECTRIC POWER,2,CT,NG,GAS,"1,639,893,000",0,"18,762,887","18,762,887",0,"18,322,222",Mcf,"1,097,621","995,755",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58069,PRSI FCC Generator,TX,INDUSTRIAL,7,ST,PC,PET,"26,190","55,369","138,655",230,"138,425","5,337",Tons,"15,605","14,157",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58151,Central Utility Plant - Texas A&M,TX,COMMERCIAL,5,CA,NG,GAS,"35,172,417","173,461","430,502","159,471","271,031","423,505",Mcf,"25,184","22,847",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58151,Central Utility Plant - Texas A&M,TX,COMMERCIAL,5,CA,DFO,PET,"2,693",102,175,15,160,30,Barrels,14,13,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58151,Central Utility Plant - Texas A&M,TX,COMMERCIAL,5,CT,NG,GAS,"149,115,190","493,815","1,624,988","853,401","771,587","1,598,580",Mcf,"95,061","86,239",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58378,W.A. Parish Carbon Capture Plant,TX,ELECTRIC POWER,2,GT,NG,GAS,"271,283,000",0,"5,674,141","5,674,141",0,"5,535,746",Mcf,"331,935","301,129",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58471,Ector County Energy Center,TX,ELECTRIC POWER,2,GT,NG,GAS,"241,343,000",0,"2,686,846","2,686,846",0,"2,634,162",Mcf,"157,179","142,592",TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
58562,Montana Power Station,TX,ELECTRIC POWER,1,GT,NG,GAS,"1,044,637,838",0,"9,662,969","9,662,969",0,"9,159,213",Mcf,"565,280","512,818",WECC,EPE,El Paso Electric Company,Southwest
