Specific ID,Plant Id,"Combined Heat And
Power Plant",Nuclear Unit Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,Reserved,NAICS Code,EIA Sector Number,Sector Name,"Reported
Prime Mover","Reported
Fuel Type Code",AER Fuel Type Code,Reserved,Reserved,"Physical
Unit Label","Quantity
January","Quantity
February","Quantity
March","Quantity
April","Quantity
May","Quantity
June","Quantity
July","Quantity
August","Quantity
September","Quantity
October","Quantity
November","Quantity
December","Elec_Quantity
January","Elec_Quantity
February","Elec_Quantity
March","Elec_Quantity
April","Elec_Quantity
May","Elec_Quantity
June","Elec_Quantity
July","Elec_Quantity
August","Elec_Quantity
September","Elec_Quantity
October","Elec_Quantity
November","Elec_Quantity
December","MMBtuPer_Unit
January","MMBtuPer_Unit
February","MMBtuPer_Unit
March","MMBtuPer_Unit
April","MMBtuPer_Unit
May","MMBtuPer_Unit
June","MMBtuPer_Unit
July","MMBtuPer_Unit
August","MMBtuPer_Unit
September","MMBtuPer_Unit
October","MMBtuPer_Unit
November","MMBtuPer_Unit
December","Tot_MMBtu
January","Tot_MMBtu
February","Tot_MMBtu
March","Tot_MMBtu
April","Tot_MMBtu
May","Tot_MMBtu
June","Tot_MMBtu
July","Tot_MMBtu
August","Tot_MMBtu
September","Tot_MMBtu
October","Tot_MMBtu
November","Tot_MMBtu
December","Elec_MMBtu
January","Elec_MMBtu
February","Elec_MMBtu
March","Elec_MMBtu
April","Elec_MMBtu
May","Elec_MMBtu
June","Elec_MMBtu
July","Elec_MMBtu
August","Elec_MMBtu
September","Elec_MMBtu
October","Elec_MMBtu
November","Elec_MMBtu
December","Netgen
January","Netgen
February","Netgen
March","Netgen
April","Netgen
May","Netgen
June","Netgen
July","Netgen
August","Netgen
September","Netgen
October","Netgen
November","Netgen
December",Total Fuel Consumption Quantity,Electric Fuel Consumption Quantity,Total Fuel Consumption MMBtu,Elec Fuel Consumption MMBtu,Net Generation (Megawatthours),YEAR
2347,2596,N,,Oswego Falls West,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9055,8447,9601,8966,9515,9608,9970,9755,8937,8909,9837,9974,9055,8447,9601,8966,9515,9608,9970,9755,8937,8909,9837,9974,983,917,1042,973,1033,1043,1082,1059,970,967,1068,1083,0,0,112574,112574,12219,2017
2348,2597,N,,Parishville,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13075,12197,13862,12946,13738,13873,14396,14085,12904,12864,14203,14401,13075,12197,13862,12946,13738,13873,14396,14085,12904,12864,14203,14401,1419,1324,1505,1405,1491,1506,1563,1529,1401,1396,1542,1563,0,0,162544,162544,17643,2017
2349,2598,N,,Piercefield,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14129,13180,14979,13990,14846,14991,15556,15220,13944,13901,15348,15562,14129,13180,14979,13990,14846,14991,15556,15220,13944,13901,15348,15562,1534,1431,1626,1518,1611,1627,1689,1652,1513,1509,1666,1689,0,0,175646,175646,19065,2017
2350,2599,N,,Prospect,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65265,60882,69195,64624,68576,69249,71860,70307,64410,64214,70898,71884,65265,60882,69195,64624,68576,69249,71860,70307,64410,64214,70898,71884,7084,6608,7511,7014,7443,7516,7800,7631,6991,6970,7695,7802,0,0,811364,811364,88067,2017
2351,2600,N,,Rainbow Falls Hydro,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93280,87016,98897,92364,98013,98975,102706,100487,92059,91778,101332,102741,93280,87016,98897,92364,98013,98975,102706,100487,92059,91778,101332,102741,10125,9445,10735,10025,10639,10743,11148,10907,9992,9962,10999,11152,0,0,1159648,1159648,125871,2017
2352,2601,N,,Raymondville,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9667,9017,10249,9572,10157,10257,10643,10413,9540,9511,10501,10647,9667,9017,10249,9572,10157,10257,10643,10413,9540,9511,10501,10647,1049,979,1112,1039,1102,1113,1155,1130,1036,1032,1140,1156,0,0,120174,120174,13044,2017
2353,2604,N,,South Edwards,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18574,17326,19692,18391,19516,19707,20451,20009,18330,18275,20177,20458,18574,17326,19692,18391,19516,19707,20451,20009,18330,18275,20177,20458,2016,1881,2137,1996,2118,2139,2220,2172,1990,1984,2190,2221,0,0,230906,230906,25063,2017
2354,2605,N,,School Street,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122046,113850,129395,120847,128239,129496,134379,131475,120448,120081,132580,134425,122046,113850,129395,120847,128239,129496,134379,131475,120448,120081,132580,134425,13247,12358,14045,13117,13919,14056,14586,14271,13074,13034,14391,14591,0,0,1517261,1517261,164687,2017
2355,2606,N,,Schaghticoke,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39013,36393,41363,38630,40993,41395,42956,42027,38503,38385,42381,42970,39013,36393,41363,38630,40993,41395,42956,42027,38503,38385,42381,42970,4235,3950,4490,4193,4449,4493,4663,4562,4179,4166,4600,4664,0,0,485009,485009,52644,2017
2356,2607,N,,Schuylerville,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4995,4659,5296,4946,5248,5300,5500,5381,4929,4914,5426,5501,4995,4659,5296,4946,5248,5300,5500,5381,4929,4914,5426,5501,542,506,575,537,570,575,597,584,535,533,589,597,0,0,62095,62095,6740,2017
2357,2608,N,,Sewalls,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10378,9681,11003,10276,10905,11012,11427,11180,10242,10211,11274,11431,10378,9681,11003,10276,10905,11012,11427,11180,10242,10211,11274,11431,1126,1051,1194,1115,1184,1195,1240,1213,1112,1108,1224,1241,0,0,129020,129020,14004,2017
2358,2609,N,,Sherman Island,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153138,142854,162359,151634,160908,162486,168613,164969,151133,150672,166356,168670,153138,142854,162359,151634,160908,162486,168613,164969,151133,150672,166356,168670,16622,15506,17623,16459,17465,17637,18302,17906,16404,16354,18057,18308,0,0,1903792,1903792,206642,2017
2359,2610,N,,Soft Maple,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37934,35387,40219,37562,39859,40250,41768,40865,37438,37323,41209,41782,37934,35387,40219,37562,39859,40250,41768,40865,37438,37323,41209,41782,4117,3841,4365,4077,4326,4369,4534,4436,4064,4051,4473,4535,0,0,471596,471596,51188,2017
2360,2611,N,,South Colton,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77206,72022,81855,76448,81124,81919,85008,83171,76196,75963,83870,85037,77206,72022,81855,76448,81124,81919,85008,83171,76196,75963,83870,85037,8380,7817,8885,8298,8805,8892,9227,9028,8270,8245,9103,9230,0,0,959819,959819,104181,2017
2361,2612,N,,Spier Falls,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195409,182286,207176,193490,205324,207338,215155,210506,192851,192262,212276,215229,195409,182286,207176,193490,205324,207338,215155,210506,192851,192262,212276,215229,21210,19786,22487,21002,22286,22505,23353,22849,20932,20869,23041,23361,0,0,2429302,2429302,263682,2017
2362,2613,N,,Stark,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86646,80827,91864,85795,91043,91935,95402,93340,85512,85251,94125,95434,86646,80827,91864,85795,91043,91935,95402,93340,85512,85251,94125,95434,9405,8773,9971,9312,9882,9979,10355,10131,9282,9253,10217,10359,0,0,1077174,1077174,116919,2017
2363,2614,N,,Stewarts Bridge,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117921,110002,125022,116763,123905,125120,129837,127031,116377,116022,128099,129882,117921,110002,125022,116763,123905,125120,129837,127031,116377,116022,128099,129882,12799,11940,13570,12674,13449,13581,14093,13788,12632,12593,13904,14098,0,0,1465981,1465981,159121,2017
2364,2616,N,,Sugar Island,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23587,22003,25007,23355,24784,25027,25971,25409,23278,23207,25623,25979,23587,22003,25007,23355,24784,25027,25971,25409,23278,23207,25623,25979,2560,2388,2714,2535,2690,2716,2819,2758,2527,2519,2781,2820,0,0,293230,293230,31828,2017
2365,2617,N,,Taylorville,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16719,15596,17725,16555,17567,17739,18408,18010,16500,16449,18162,18414,16719,15596,17725,16555,17567,17739,18408,18010,16500,16449,18162,18414,1815,1693,1924,1797,1907,1925,1998,1955,1791,1785,1971,1999,0,0,207844,207844,22560,2017
2366,2619,N,,Trenton Falls,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110466,103048,117118,109381,116071,117209,121629,119000,109020,108687,120001,121670,110466,103048,117118,109381,116071,117209,121629,119000,109020,108687,120001,121670,11990,11185,12712,11872,12599,12722,13202,12917,11833,11797,13025,13206,0,0,1373300,1373300,149061,2017
2367,2621,N,,Varick,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22032,20553,23359,21816,23150,23377,24259,23734,21744,21677,23934,24267,22032,20553,23359,21816,23150,23377,24259,23734,21744,21677,23934,24267,2391,2231,2535,2368,2513,2537,2633,2576,2360,2353,2598,2634,0,0,273902,273902,29730,2017
2368,2623,N,,Waterport,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13866,12934,14701,13729,14569,14712,15267,14937,13684,13642,15062,15272,13866,12934,14701,13729,14569,14712,15267,14937,13684,13642,15062,15272,1505,1404,1596,1490,1581,1597,1657,1621,1485,1481,1635,1658,0,0,172375,172375,18710,2017
2369,2624,N,,Yaleville,Erie Boulevard Hydropower LP,5914,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,2068,2351,2196,2330,2353,2441,2389,2188,2182,2409,2442,2217,2068,2351,2196,2330,2353,2441,2389,2188,2182,2409,2442,241,225,255,238,253,255,265,259,238,237,261,265,0,0,27566,27566,2992,2017
2370,2625,N,,Bowline Point,NRG New York LLC,12792,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,ST,NG,NG,,,mcf,898727,254688,1746618,0,327299,1380771,1867763,1144600,1844290,1387633,1017073,655823,898727,254688,1746618,0,327299,1380771,1867763,1144600,1844290,1387633,1017073,655823,1,1,1,0,1,1,1,1,1,1,1,1,922993,261565,1793777,0,335809,1416671,1916325,1173215,1890397,1422324,1042500,672219,922993,261565,1793777,0,335809,1416671,1916325,1173215,1890397,1422324,1042500,672219,87092,21557,168296,0,30003,132561,180038,109245,177446,132983,94855,60658,12525285,12525285,12847795,12847795,1194735,2017
2371,2625,N,,Bowline Point,NRG New York LLC,12792,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,ST,RFO,RFO,,,barrels,0,0,0,0,0,0,0,0,232,0,0,27733,0,0,0,0,0,0,0,0,232,0,0,27733,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,1455,0,0,173941,0,0,0,0,0,0,0,0,1455,0,0,173941,0,0,0,0,0,0,0,0,137,0,0,15696,27965,27965,175396,175396,15832,2017
2372,2627,N,,Grahamsville,New York Power Authority,15296,NY,MAT,NPCC,,22,1,Electric Utility,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64745,60397,68644,64109,68030,68697,71288,69747,63897,63702,70334,71312,64745,60397,68644,64109,68030,68697,71288,69747,63897,63702,70334,71312,7028,6556,7451,6959,7384,7457,7738,7571,6936,6914,7634,7740,0,0,804902,804902,87366,2017
2373,2628,N,,Hillburn,"Alliance NYGT, LLC",56142,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,GT,JF,WOO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
2374,2628,N,,Hillburn,"Alliance NYGT, LLC",56142,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,GT,KER,WOO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
2375,2628,N,,Hillburn,"Alliance NYGT, LLC",56142,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,GT,NG,NG,,,mcf,582,497,567,467,515,672,851,792,674,535,477,567,582,497,567,467,515,672,851,792,674,535,477,567,1,1,1,1,1,1,1,1,1,1,1,1,588,502,573,472,520,679,860,800,681,540,482,573,588,502,573,472,520,679,860,800,681,540,482,573,31,26,30,25,27,36,45,42,36,28,25,30,7196,7196,7270,7270,383,2017
2376,2630,N,,Mongaup,Eagle Creek RE LLC,57280,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6702,6252,7105,6636,7042,7111,7379,7219,6614,6594,7280,7381,6702,6252,7105,6636,7042,7111,7379,7219,6614,6594,7280,7381,727,679,771,720,764,772,801,784,718,716,790,801,0,0,83315,83315,9043,2017
2377,2631,N,,Rio,Eagle Creek RE LLC,57280,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17799,16603,18870,17624,18702,18885,19597,19174,17565,17512,19335,19604,17799,16603,18870,17624,18702,18885,19597,19174,17565,17512,19335,19604,1932,1802,2048,1913,2030,2050,2127,2081,1907,1901,2099,2128,0,0,221270,221270,24017,2017
2378,2632,N,,Shoemaker,"Alliance NYGT, LLC",56142,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,GT,JF,WOO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
2379,2632,N,,Shoemaker,"Alliance NYGT, LLC",56142,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,GT,KER,WOO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
2380,2632,N,,Shoemaker,"Alliance NYGT, LLC",56142,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,GT,NG,NG,,,mcf,640,546,623,513,566,739,935,870,741,588,524,624,640,546,623,513,566,739,935,870,741,588,524,624,1,1,1,1,1,1,1,1,1,1,1,1,646,551,629,518,572,746,944,879,748,594,529,630,646,551,629,518,572,746,944,879,748,594,529,630,31,26,30,25,27,35,45,42,36,28,25,30,7909,7909,7986,7986,379,2017
2381,2634,N,,Swinging Bridge 2,Eagle Creek RE LLC,57280,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8084,7541,8570,8004,8494,8577,8901,8708,7978,7954,8781,8904,8084,7541,8570,8004,8494,8577,8901,8708,7978,7954,8781,8904,877,818,930,869,922,931,966,945,866,863,953,966,0,0,100496,100496,10908,2017
2382,2638,N,,Rochester 26,Rochester Gas & Electric Corp,16183,NY,MAT,NPCC,,22,1,Electric Utility,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4416,4120,4682,4373,4640,4686,4862,4757,4358,4345,4797,4864,4416,4120,4682,4373,4640,4686,4862,4757,4358,4345,4797,4864,479,447,508,475,504,509,528,516,473,472,521,528,0,0,54900,54900,5959,2017
2383,2639,N,,Rochester 2,Rochester Gas & Electric Corp,16183,NY,MAT,NPCC,,22,1,Electric Utility,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21263,19835,22543,21054,22342,22561,23412,22906,20985,20921,23098,23420,21263,19835,22543,21054,22342,22561,23412,22906,20985,20921,23098,23420,2308,2153,2447,2285,2425,2449,2541,2486,2278,2271,2507,2542,0,0,264340,264340,28692,2017
2384,2641,N,,Rochester 5,Rochester Gas & Electric Corp,16183,NY,MAT,NPCC,,22,1,Electric Utility,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106972,99788,113413,105921,112400,113502,117781,115236,105571,105249,116205,117822,106972,99788,113413,105921,112400,113502,117781,115236,105571,105249,116205,117822,11611,10831,12310,11497,12200,12320,12784,12508,11459,11424,12613,12789,0,0,1329860,1329860,144346,2017
2385,2678,N,,Plant No 1 Freeport,Village of Freeport - (NY),6775,NY,MAT,NPCC,,22,1,Electric Utility,IC,DFO,DFO,,,barrels,20,21,13,4,4,14,5,8,5,4,5,246,20,21,13,4,4,14,5,8,5,4,5,246,6,6,6,6,6,6,6,6,6,6,6,6,112,118,73,22,22,78,28,45,28,22,28,1378,112,118,73,22,22,78,28,45,28,22,28,1378,8,8,5,2,2,6,2,3,2,2,2,98,349,349,1954,1954,140,2017
2386,2679,N,,Plant No 2 Freeport,Village of Freeport - (NY),6775,NY,MAT,NPCC,,22,1,Electric Utility,GT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
2387,2679,N,,Plant No 2 Freeport,Village of Freeport - (NY),6775,NY,MAT,NPCC,,22,1,Electric Utility,GT,KER,WOO,,,barrels,68,71,43,15,15,49,15,29,17,15,18,843,68,71,43,15,15,49,15,29,17,15,18,843,6,6,6,6,6,6,6,6,6,6,6,6,386,403,244,85,85,278,85,164,96,85,102,4780,386,403,244,85,85,278,85,164,96,85,102,4780,36,38,23,8,8,26,8,16,9,8,10,453,1198,1198,6793,6793,644,2017
2388,2679,N,,Plant No 2 Freeport,Village of Freeport - (NY),6775,NY,MAT,NPCC,,22,1,Electric Utility,GT,NG,NG,,,mcf,32078,27408,31273,25737,28380,37051,46931,43669,37166,29512,26290,31282,32078,27408,31273,25737,28380,37051,46931,43669,37166,29512,26290,31282,1,1,1,1,1,1,1,1,1,1,1,1,33040,28230,32211,26509,29231,38163,48339,44979,38281,30397,27079,32220,33040,28230,32211,26509,29231,38163,48339,44979,38281,30397,27079,32220,3131,2676,3053,2512,2770,3617,4581,4263,3628,2881,2566,3054,396777,396777,408679,408679,38733,2017
2389,2681,N,,Greenport,Village of Greenport - (NY),7630,NY,MAT,NPCC,,22,1,Electric Utility,IC,DFO,DFO,,,barrels,3,2,1,0,0,2,1,1,1,0,1,27,3,2,1,0,0,2,1,1,1,0,1,27,6,6,6,0,0,6,6,6,6,0,6,6,17,12,6,0,0,12,6,6,6,0,6,157,17,12,6,0,0,12,6,6,6,0,6,157,1,1,1,0,0,1,0,0,0,0,0,13,39,39,228,228,19,2017
2390,2682,N,,S A Carlson,Jamestown Board of Public Util,9645,NY,MAT,NPCC,,22,1,Electric Utility,GT,BIT,COL,,,short tons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
2391,2682,N,,S A Carlson,Jamestown Board of Public Util,9645,NY,MAT,NPCC,,22,1,Electric Utility,GT,NG,NG,,,mcf,94387,80650,92021,75732,83509,109022,138095,128495,109362,86838,77359,92048,94387,80650,92021,75732,83509,109022,138095,128495,109362,86838,77359,92048,1,1,1,1,1,1,1,1,1,1,1,1,97313,83150,94874,78080,86098,112402,142376,132478,112752,89530,79757,94901,97313,83150,94874,78080,86098,112402,142376,132478,112752,89530,79757,94901,9812,8384,9566,7873,8681,11333,14355,13357,11368,9027,8042,9569,1167518,1167518,1203711,1203711,121366,2017
2392,2682,N,,S A Carlson,Jamestown Board of Public Util,9645,NY,MAT,NPCC,,22,1,Electric Utility,ST,DFO,DFO,,,barrels,0,48,0,0,0,49,0,141,0,0,0,0,0,48,0,0,0,49,0,141,0,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,0,288,0,0,0,294,0,846,0,0,0,0,0,288,0,0,0,294,0,846,0,0,0,0,0,33,0,0,0,22,0,70,0,0,0,0,238,238,1428,1428,125,2017
2393,2682,N,,S A Carlson,Jamestown Board of Public Util,9645,NY,MAT,NPCC,,22,1,Electric Utility,ST,NG,NG,,,mcf,25589,44849,23662,0,0,45304,24591,97238,0,0,3501,25231,25589,44849,23662,0,0,45304,24591,97238,0,0,3501,25231,1,1,1,0,0,1,1,1,0,0,1,1,26382,46239,24396,0,0,46708,25353,100252,0,0,3610,26013,26382,46239,24396,0,0,46708,25353,100252,0,0,3610,26013,4257,5257,1660,0,0,3450,5822,8302,0,0,736,4860,289965,289965,298953,298953,34344,2017
2394,2685,N,,Crescent,New York Power Authority,15296,NY,MAT,NPCC,,22,1,Electric Utility,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49234,45927,52198,48750,51732,52239,54209,53037,48589,48441,53483,54227,49234,45927,52198,48750,51732,52239,54209,53037,48589,48441,53483,54227,5344,4985,5666,5291,5615,5670,5884,5757,5274,5258,5805,5886,0,0,612066,612066,66435,2017
2395,2686,N,,Vischer Ferry,New York Power Authority,15296,NY,MAT,NPCC,,22,1,Electric Utility,HY,WAT,HYC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37037,34550,39267,36673,38916,39298,40780,39898,36552,36440,40234,40793,37037,34550,39267,36673,38916,39298,40780,39898,36552,36440,40234,40793,4020,3750,4262,3981,4224,4265,4426,4331,3967,3955,4367,4428,0,0,460438,460438,49977,2017
