Plant Code,Plant Name,State,Sector Group,Sector Code,Prime Mover,Fuel Code,Aggregated Fuel Group,Generation (kWh),Useful Thermal Output (MMBtu),Total Fuel Consumption (MMBtu),Fuel Consumption for Electric Generation (MMBtu),"
 Fuel Consumption for Useful Thermal Output (MMBtu)",Quantity of Fuel Consumed,Fuel Units,Tons of CO2 Emissions,Metric Tonnes of CO2 Emissions,NERC Region,Balancing Authority Code,Balancing Authority Name,EIA Balancing Authority Region
50458,Indeck Corinth Energy Center,NY,ELECTRIC POWER,3,CT,DFO,PET,1932236,121,23631,23362,269,4164,Barrels,1906,1729,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50472,"Covanta Niagara I, LLC",NY,ELECTRIC POWER,3,ST,NG,GAS,12994372,419797,715160,88600,626560,715160,Mcf,41837,37954,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50472,"Covanta Niagara I, LLC",NY,ELECTRIC POWER,3,ST,MSW,MSW,149324628,4692714,8015585,1011532,7004053,803290,Tons,368359,334173,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50649,Covanta Babylon Inc,NY,COMMERCIAL,4,ST,MSW,MSW,114513109,0,2384667,2384667,0,247716,Tons,109588,99418,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50649,Covanta Babylon Inc,NY,COMMERCIAL,4,ST,DFO,PET,310891,0,6562,6562,0,1112,Barrels,529,480,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50656,Huntington Resource Recovery Facility,NY,ELECTRIC POWER,2,ST,MSW,MSW,193129426,0,3444843,3444843,0,344480,Tons,158309,143617,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50656,Huntington Resource Recovery Facility,NY,ELECTRIC POWER,2,ST,PG,PET,500574,0,9010,9010,0,3603,Mcf,626,568,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50662,Onondaga County Resource Recovery,NY,COMMERCIAL,4,ST,NG,GAS,652404,0,11578,11578,0,11240,Mcf,677,614,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50662,Onondaga County Resource Recovery,NY,COMMERCIAL,4,ST,MSW,MSW,220669596,0,3806917,3806917,0,355405,Tons,174948,158712,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50743,Starrett City Cogen Facility,NY,COMMERCIAL,5,IC,DFO,PET,1601320,3392,17588,10933,6655,2837,Barrels,1418,1287,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50743,Starrett City Cogen Facility,NY,COMMERCIAL,5,ST,NG,GAS,64738558,500787,1428444,446509,981935,1400432,Mcf,83563,75808,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50743,Starrett City Cogen Facility,NY,COMMERCIAL,5,ST,RFO,PET,2002292,20209,53434,13811,39623,7858,Barrels,4641,4210,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50744,Sterling Power Plant,NY,ELECTRIC POWER,2,CA,NG,GAS,3620000,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50744,Sterling Power Plant,NY,ELECTRIC POWER,2,CT,NG,GAS,8752000,0,124845,124845,0,123608,Mcf,7303,6626,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50744,Sterling Power Plant,NY,ELECTRIC POWER,2,IC,DFO,PET,2000,0,46,46,0,8,Barrels,4,3,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50882,Wheelabrator Westchester,NY,ELECTRIC POWER,2,ST,MSW,MSW,394250000,0,7311283,7311283,0,703006,Tons,335992,304810,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50907,Oswego County Energy Recovery,NY,COMMERCIAL,5,ST,MSW,MSW,10357660,354177,673468,62817,610651,56121,Tons,30949,28077,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50978,Carr Street Generating Station,NY,ELECTRIC POWER,2,CA,NG,GAS,19881000,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
50978,Carr Street Generating Station,NY,ELECTRIC POWER,2,CT,NG,GAS,65380000,0,749278,749278,0,731002,Mcf,43832,39765,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
51038,MacArthur Waste to Energy Facility,NY,COMMERCIAL,4,ST,NG,GAS,1239431,0,39180,39180,0,39180,Mcf,2292,2079,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
51038,MacArthur Waste to Energy Facility,NY,COMMERCIAL,4,ST,MSW,MSW,54565569,0,1552407,1552407,0,172490,Tons,71341,64720,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52056,Nassau Energy Corp,NY,ELECTRIC POWER,3,CA,NG,GAS,59568190,0,82322,82322,0,79982,Mcf,4816,4369,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52056,Nassau Energy Corp,NY,ELECTRIC POWER,3,CA,DFO,PET,3390,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52056,Nassau Energy Corp,NY,ELECTRIC POWER,3,CT,NG,GAS,279128142,1345754,3441464,1572362,1869102,3343936,Mcf,201324,182640,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52056,Nassau Energy Corp,NY,ELECTRIC POWER,3,CT,DFO,PET,15548,74,194,92,102,33,Barrels,16,14,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52168,Riverbay,NY,COMMERCIAL,5,GT,NG,GAS,98918160,345946,1078661,538119,540542,1045215,Mcf,63101,57245,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52168,Riverbay,NY,COMMERCIAL,5,GT,DFO,PET,1966960,6878,21448,10699,10749,3727,Barrels,1730,1569,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52168,Riverbay,NY,COMMERCIAL,5,IC,DFO,PET,100940,160,797,548,249,138,Barrels,64,58,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52168,Riverbay,NY,COMMERCIAL,5,ST,NG,GAS,29245056,932669,1618029,160734,1457295,1568004,Mcf,94654,85870,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
52168,Riverbay,NY,COMMERCIAL,5,ST,DFO,PET,759954,21471,37725,4176,33549,6555,Barrels,3042,2760,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54034,Rensselaer Cogen,NY,ELECTRIC POWER,2,CA,NG,GAS,1676000,0,5215,5215,0,5073,Mcf,305,277,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54034,Rensselaer Cogen,NY,ELECTRIC POWER,2,CT,NG,GAS,4468000,0,51344,51344,0,49925,Mcf,3004,2725,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54041,Lockport Energy Associates LP,NY,ELECTRIC POWER,3,CA,NG,GAS,43952640,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54041,Lockport Energy Associates LP,NY,ELECTRIC POWER,3,CT,NG,GAS,101268000,1280,1311979,1307713,4266,1272531,Mcf,76750,69627,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54076,Indeck Olean Energy Center,NY,ELECTRIC POWER,3,CA,NG,GAS,36681470,0,183838,183838,0,167936,Mcf,10754,9756,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54076,Indeck Olean Energy Center,NY,ELECTRIC POWER,3,CA,DFO,PET,2530,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54076,Indeck Olean Energy Center,NY,ELECTRIC POWER,3,CT,NG,GAS,45938635,5410,594761,580525,14236,543627,Mcf,34793,31564,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54076,Indeck Olean Energy Center,NY,ELECTRIC POWER,3,CT,DFO,PET,4365,0,57,57,0,12,Barrels,5,4,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54099,Ticonderoga Mill,NY,INDUSTRIAL,7,ST,NG,GAS,86543239,722188,1623740,495319,1128421,1623740,Mcf,94988,86173,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54099,Ticonderoga Mill,NY,INDUSTRIAL,7,ST,RFO,PET,31035412,252085,571507,177625,393882,90143,Barrels,49636,45029,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54114,Kennedy International Airport Cogen,NY,ELECTRIC POWER,3,CA,NG,GAS,111372000,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54114,Kennedy International Airport Cogen,NY,ELECTRIC POWER,3,CT,NG,GAS,475221000,0,5181245,5181245,0,4968288,Mcf,303101,274971,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54131,Fortistar North Tonawanda,NY,ELECTRIC POWER,3,CA,NG,GAS,3131000,0,704,704,0,679,Mcf,41,37,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54131,Fortistar North Tonawanda,NY,ELECTRIC POWER,3,CT,NG,GAS,8028000,6780,100625,85558,15067,97162,Mcf,5887,5340,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54149,Stony Brook Cogen Plant,NY,ELECTRIC POWER,3,GT,NG,GAS,299975325,1016507,3158519,1641345,1517174,3069504,Mcf,184772,167624,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54149,Stony Brook Cogen Plant,NY,ELECTRIC POWER,3,GT,DFO,PET,1675,8,18,6,12,3,Barrels,1,1,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54547,Sithe Independence Station,NY,ELECTRIC POWER,3,CA,NG,GAS,1611361090,0,1358536,1358536,0,1320073,Mcf,79474,72098,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54547,Sithe Independence Station,NY,ELECTRIC POWER,3,CT,NG,GAS,2682806600,1715191,30844810,27546369,3298441,29972331,Mcf,1804409,1636949,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54574,Saranac Facility,NY,ELECTRIC POWER,2,CA,NG,GAS,19834000,0,29902,29902,0,28961,Mcf,1749,1587,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54574,Saranac Facility,NY,ELECTRIC POWER,2,CT,NG,GAS,40429000,0,495904,495904,0,482381,Mcf,29010,26318,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54592,Massena Energy Facility,NY,ELECTRIC POWER,2,CA,NG,GAS,1837000,0,7797,7797,0,7586,Mcf,456,414,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54592,Massena Energy Facility,NY,ELECTRIC POWER,2,CT,NG,GAS,3139000,0,40509,40509,0,39421,Mcf,2370,2150,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54593,Batavia Power Plant,NY,ELECTRIC POWER,2,CA,NG,GAS,5721680,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54593,Batavia Power Plant,NY,ELECTRIC POWER,2,CT,NG,GAS,14481000,0,186128,186128,0,180706,Mcf,10888,9878,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54593,Batavia Power Plant,NY,ELECTRIC POWER,2,IC,DFO,PET,0,0,12,12,0,2,Barrels,1,1,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54808,New York University Central Plant,NY,COMMERCIAL,5,CA,NG,GAS,8026748,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54808,New York University Central Plant,NY,COMMERCIAL,5,CA,DFO,PET,214252,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54808,New York University Central Plant,NY,COMMERCIAL,5,CT,NG,GAS,80275276,0,878279,878279,0,1014179,Mcf,51379,46611,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54808,New York University Central Plant,NY,COMMERCIAL,5,CT,DFO,PET,2142724,0,23442,23442,0,3960,Barrels,1890,1715,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54863,Bassett Medical Center,NY,COMMERCIAL,4,IC,DFO,PET,31000,0,306,306,0,52,Barrels,25,22,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54914,Brooklyn Navy Yard Cogeneration,NY,ELECTRIC POWER,3,CA,NG,GAS,359922823,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54914,Brooklyn Navy Yard Cogeneration,NY,ELECTRIC POWER,3,CA,DFO,PET,1925177,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54914,Brooklyn Navy Yard Cogeneration,NY,ELECTRIC POWER,3,CT,NG,GAS,1587125890,3869637,18125809,11454019,6671790,17477955,Mcf,1060352,961945,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
54914,Brooklyn Navy Yard Cogeneration,NY,ELECTRIC POWER,3,CT,DFO,PET,16448110,44652,185072,108086,76986,31909,Barrels,14925,13540,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55243,Astoria Gas Turbines,NY,ELECTRIC POWER,2,GT,NG,GAS,28987345,0,428270,428270,0,415797,Mcf,25054,22728,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55243,Astoria Gas Turbines,NY,ELECTRIC POWER,2,GT,KER,PET,472655,0,6984,6984,0,1247,Barrels,557,505,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55375,Astoria Energy,NY,ELECTRIC POWER,2,CA,NG,GAS,1198056414,0,374760,374760,0,363962,Mcf,21923,19889,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55375,Astoria Energy,NY,ELECTRIC POWER,2,CA,DFO,PET,10825586,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55375,Astoria Energy,NY,ELECTRIC POWER,2,CT,NG,GAS,2024610474,0,23184057,23184057,0,22505868,Mcf,1356258,1230389,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55375,Astoria Energy,NY,ELECTRIC POWER,2,CT,DFO,PET,19062526,0,217421,217421,0,37512,Barrels,17534,15907,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55405,Athens Generating Plant,NY,ELECTRIC POWER,2,CA,NG,GAS,1345235000,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55405,Athens Generating Plant,NY,ELECTRIC POWER,2,CT,NG,GAS,2546035000,0,28328846,28328846,0,27560989,Mcf,1657226,1503425,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55600,Binghamton Cogen,NY,ELECTRIC POWER,3,GT,NG,GAS,3025000,2293,37924,31372,6552,36962,Mcf,2219,2013,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55699,Bayswater Peaking Facility LLC,NY,ELECTRIC POWER,2,GT,NG,GAS,99575000,0,1067090,1067090,0,1067090,Mcf,62424,56631,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55786,PPL Edgewood Energy LLC,NY,ELECTRIC POWER,2,GT,NG,GAS,72148000,0,755627,755627,0,733619,Mcf,44204,40101,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55787,PPL Shoreham Energy LLC,NY,ELECTRIC POWER,2,GT,KER,PET,4496000,0,43886,43886,0,7837,Barrels,3498,3173,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
55969,Hawkeye Energy Greenport LLC,NY,ELECTRIC POWER,2,GT,KER,PET,8802000,0,102235,102235,0,17920,Barrels,8148,7392,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56032,Equus Freeport Power,NY,ELECTRIC POWER,2,GT,NG,GAS,85146464,0,876943,876943,0,859748,Mcf,51301,46540,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56032,Equus Freeport Power,NY,ELECTRIC POWER,2,GT,KER,PET,547536,0,5641,5641,0,1007,Barrels,450,408,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56141,Jamaica Bay Peaking,NY,ELECTRIC POWER,2,GT,KER,PET,7358000,0,78956,78956,0,13382,Barrels,6293,5709,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56188,Pinelawn Power LLC,NY,ELECTRIC POWER,2,CA,NG,GAS,25692102,0,50400,50400,0,49026,Mcf,2948,2675,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56188,Pinelawn Power LLC,NY,ELECTRIC POWER,2,CA,KER,PET,300898,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56188,Pinelawn Power LLC,NY,ELECTRIC POWER,2,CT,NG,GAS,98726682,0,1044714,1044714,0,1016567,Mcf,61115,55443,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56188,Pinelawn Power LLC,NY,ELECTRIC POWER,2,CT,KER,PET,1340318,0,13891,13891,0,2437,Barrels,1107,1004,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56196,500MW CC,NY,ELECTRIC POWER,1,CA,NG,GAS,873374580,0,0,0,0,0,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56196,500MW CC,NY,ELECTRIC POWER,1,CA,DFO,PET,3636420,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56196,500MW CC,NY,ELECTRIC POWER,1,CT,NG,GAS,1340962205,0,17185614,17185614,0,16705607,Mcf,1005351,912049,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56196,500MW CC,NY,ELECTRIC POWER,1,CT,DFO,PET,5739795,0,73105,73105,0,12747,Barrels,5896,5348,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56234,Caithness Long Island Energy Center,NY,ELECTRIC POWER,2,CA,NG,GAS,954645835,0,1326223,1326223,0,1291334,Mcf,77584,70383,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56234,Caithness Long Island Energy Center,NY,ELECTRIC POWER,2,CA,DFO,PET,122165,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56234,Caithness Long Island Energy Center,NY,ELECTRIC POWER,2,CT,NG,GAS,1460190018,0,16561873,16561873,0,16120280,Mcf,968863,878947,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56234,Caithness Long Island Energy Center,NY,ELECTRIC POWER,2,CT,DFO,PET,199982,0,2229,2229,0,379,Barrels,180,163,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56259,Empire Generating Co LLC,NY,ELECTRIC POWER,3,CA,NG,GAS,876405000,0,788369,788369,0,765407,Mcf,46119,41839,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
56259,Empire Generating Co LLC,NY,ELECTRIC POWER,3,CT,NG,GAS,1490039000,0,16898815,16898815,0,16406617,Mcf,988574,896828,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
57600,Fishers Island 1,NY,ELECTRIC POWER,1,IC,DFO,PET,192000,0,1971,1971,0,339,Barrels,159,144,NPCC,ISNE,New England ISO,New England ISO
57664,Astoria Energy II,NY,ELECTRIC POWER,2,CA,NG,GAS,945871849,0,760110,760110,0,737959,Mcf,44466,40339,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
57664,Astoria Energy II,NY,ELECTRIC POWER,2,CA,DFO,PET,8795151,0,0,0,0,0,Barrels,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
57664,Astoria Energy II,NY,ELECTRIC POWER,2,CT,NG,GAS,1610710497,0,18361955,18361955,0,17819399,Mcf,1074167,974478,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
57664,Astoria Energy II,NY,ELECTRIC POWER,2,CT,DFO,PET,16586503,0,198867,198867,0,34311,Barrels,16038,14549,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
57798,OBP Cogen,NY,COMMERCIAL,5,GT,NG,GAS,31491000,117244,352634,177642,174992,342362,Mcf,20629,18714,RFC,NYIS,New York Independent System Operator,New York Independent System Operator
58156,SUNY Old Westbury College,NY,COMMERCIAL,4,IC,NG,GAS,175000,0,3988,3988,0,3988,Mcf,233,212,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58157,University of Rochester,NY,COMMERCIAL,5,ST,NG,GAS,62186794,1241142,2306865,336797,1970068,2239675,Mcf,134951,122426,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58157,University of Rochester,NY,COMMERCIAL,5,ST,DFO,PET,18206,314,598,99,499,103,Barrels,48,44,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58163,Mercy Medical Center,NY,COMMERCIAL,4,IC,DFO,PET,8000,0,230,230,0,41,Barrels,19,17,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58167,William Floyd School District,NY,COMMERCIAL,5,IC,NG,GAS,2389532,114171,160956,10729,150227,156267,Mcf,9416,8542,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58167,William Floyd School District,NY,COMMERCIAL,5,IC,DFO,PET,2468,119,166,10,156,33,Barrels,13,12,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58186,HVCC Cogen Plant,NY,COMMERCIAL,5,IC,NG,GAS,13137377,9169,189507,158950,30557,183988,Mcf,11086,10057,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58186,HVCC Cogen Plant,NY,COMMERCIAL,5,IC,DFO,PET,120623,85,1740,1458,282,300,Barrels,140,127,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58201,Monroe Community College Plant,NY,COMMERCIAL,5,IC,NG,GAS,12291160,56408,157461,67926,89535,152284,Mcf,9211,8357,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58507,Montefieor Medical Center Moses Division,NY,COMMERCIAL,5,GT,NG,GAS,27378944,18228,401942,339088,62854,390235,Mcf,23513,21331,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58507,Montefieor Medical Center Moses Division,NY,COMMERCIAL,5,GT,DFO,PET,333056,224,4894,4125,769,889,Barrels,395,358,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58507,Montefieor Medical Center Moses Division,NY,COMMERCIAL,5,IC,NG,GAS,713049,2582,17733,8831,8902,17216,Mcf,1037,941,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58507,Montefieor Medical Center Moses Division,NY,COMMERCIAL,5,IC,DFO,PET,427951,1551,10645,5301,5344,1935,Barrels,858,779,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
58815,Hilton NY Co Gen Plant,NY,ELECTRIC POWER,3,IC,NG,GAS,10377000,22255,129396,81020,48376,125384,Mcf,7570,6867,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
59453,Albany Medical Ctr Cogen Plant,NY,COMMERCIAL,5,GT,NG,GAS,31435000,190271,500412,188492,311920,485837,Mcf,29274,26557,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61026,New York Presbyterian Hospital-168th St,NY,COMMERCIAL,4,IC,DFO,PET,223000,0,2056,2056,0,373,Barrels,166,150,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61238,NY - Presbyt. Hospital - 525 E 68TH St,NY,COMMERCIAL,5,GT,NG,GAS,45248000,0,529789,529789,0,514359,Mcf,30992,28116,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61238,NY - Presbyt. Hospital - 525 E 68TH St,NY,COMMERCIAL,5,IC,DFO,PET,1525000,0,942,942,0,162,Barrels,76,69,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61378,Northern Westchester Hospital,NY,COMMERCIAL,4,IC,NG,GAS,0,0,1,1,0,1,Mcf,0,0,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61378,Northern Westchester Hospital,NY,COMMERCIAL,4,IC,DFO,PET,0,0,725,725,0,119,Barrels,58,53,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61414,NY Times Daily Production Facility,NY,INDUSTRIAL,6,IC,DFO,PET,79000,0,987,987,0,179,Barrels,80,72,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61488,NYU LANGONE HEALTH,NY,COMMERCIAL,4,GT,NG,GAS,57972000,0,859116,859116,0,834092,Mcf,50258,45594,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61551,Good Samaritan Hospital,NY,COMMERCIAL,4,IC,NG,GAS,1137,0,32,32,0,32,Mcf,2,2,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61551,Good Samaritan Hospital,NY,COMMERCIAL,4,IC,DFO,PET,9863,0,291,291,0,52,Barrels,23,21,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
61567,Woodhull Hospital,NY,COMMERCIAL,4,IC,DFO,PET,84000,0,6289,6289,0,1143,Barrels,507,460,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
99999,Partially Reporting Facilities,NY,INDUSTRIAL,7,GT,NG,GAS,6536963,51287,108891,33469,75422,105699,Mcf,6370,5779,NPCC,NYIS,New York Independent System Operator,New York Independent System Operator
